Entity ID,Entity Name,Plant ID,Plant Name,Plant State,County,Balancing Authority Code,Sector,Generator ID,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Technology Group,Energy Source Code,Prime Mover Code,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Status,Nameplate Energy Capacity (MWh),Latitude,Longitude
49791,Eastman Cogeneration LP,55176.0,Eastman Cogeneration Facility,TX,Harrison,SWPP,IPP CHP,GEN1,170.0,153.7,168.3,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,4.0,2001.0, , ,(OP) Operating,,32.4481,-94.6903
49791,Eastman Cogeneration LP,55176.0,Eastman Cogeneration Facility,TX,Harrison,SWPP,IPP CHP,GEN2,170.0,153.7,168.3,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,7.0,2001.0, , ,(OP) Operating,,32.4481,-94.6903
49791,Eastman Cogeneration LP,55176.0,Eastman Cogeneration Facility,TX,Harrison,SWPP,IPP CHP,GEN3,127.7,109.8,120.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,7.0,2001.0, , ,(OP) Operating,,32.4481,-94.6903
50157,South Point Energy Center LLC,55177.0,South Point Energy Center,AZ,Mohave,WALC,IPP Non-CHP,A,236.0,171.8,191.8,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,6.0,2001.0, , ,(OP) Operating,,34.8678,-114.5317
50157,South Point Energy Center LLC,55177.0,South Point Energy Center,AZ,Mohave,WALC,IPP Non-CHP,B,236.0,171.8,191.8,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,6.0,2001.0, , ,(OP) Operating,,34.8678,-114.5317
50157,South Point Energy Center LLC,55177.0,South Point Energy Center,AZ,Mohave,WALC,IPP Non-CHP,ST1,236.0,173.0,173.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,6.0,2001.0, , ,(OP) Operating,,34.8678,-114.5317
54915,"Dogwood Power Management, LLC",55178.0,Dogwood Energy Facility,MO,Cass,SWPP,IPP Non-CHP,CT-1,192.6,200.3,216.7,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,6.0,2001.0, , ,(OP) Operating,,38.7931,-94.3006
54915,"Dogwood Power Management, LLC",55178.0,Dogwood Energy Facility,MO,Cass,SWPP,IPP Non-CHP,CT-2,192.6,199.1,216.9,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,6.0,2001.0, , ,(OP) Operating,,38.7931,-94.3006
54915,"Dogwood Power Management, LLC",55178.0,Dogwood Energy Facility,MO,Cass,SWPP,IPP Non-CHP,ST-1,270.0,257.1,281.3,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,2.0,2002.0, , ,(OP) Operating,,38.7931,-94.3006
15708,Rathdrum Power LLC,55179.0,Rathdrum Power LLC,ID,Kootenai,AVA,IPP Non-CHP,CTG1,179.4,130.0,175.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,9.0,2001.0, , ,(OP) Operating,,47.7858,-116.9203
15708,Rathdrum Power LLC,55179.0,Rathdrum Power LLC,ID,Kootenai,AVA,IPP Non-CHP,STG1,122.1,80.0,110.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,9.0,2001.0, , ,(OP) Operating,,47.7858,-116.9203
18320,Sunrise Power Co LLC,55182.0,Sunrise Power LLC,CA,Kern,CISO,IPP Non-CHP,STG,264.0,245.0,270.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,6.0,2003.0, , ,(OP) Operating,,35.2097,-119.585
18320,Sunrise Power Co LLC,55182.0,Sunrise Power LLC,CA,Kern,CISO,IPP Non-CHP,X718,210.6,158.0,169.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,6.0,2001.0, , ,(OP) Operating,,35.2097,-119.585
18320,Sunrise Power Co LLC,55182.0,Sunrise Power LLC,CA,Kern,CISO,IPP Non-CHP,X719,210.6,158.0,169.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,6.0,2001.0, , ,(OP) Operating,,35.2097,-119.585
49893,Invenergy Services LLC,55183.0,Nelson Energy Center,IL,Lee,PJM,IPP Non-CHP,CT1,181.9,168.0,178.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,5.0,2015.0, , ,(OP) Operating,,41.774444,-89.60722
49893,Invenergy Services LLC,55183.0,Nelson Energy Center,IL,Lee,PJM,IPP Non-CHP,CT2,179.4,168.0,178.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,5.0,2015.0, , ,(OP) Operating,,41.774444,-89.60722
49893,Invenergy Services LLC,55183.0,Nelson Energy Center,IL,Lee,PJM,IPP Non-CHP,ST1,133.1,125.0,128.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,5.0,2015.0, , ,(OP) Operating,,41.774444,-89.60722
49893,Invenergy Services LLC,55183.0,Nelson Energy Center,IL,Lee,PJM,IPP Non-CHP,ST2,133.1,125.0,128.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,5.0,2015.0, , ,(OP) Operating,,41.774444,-89.60722
24536,Aera Energy LLC-San Ardo,55184.0,Aera San Ardo Cogen Facility,CA,Monterey,CISO,Industrial CHP,UN-B,3.2,2.8,3.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,7.0,1989.0, , ,(OP) Operating,,35.953293,-120.86
56380,EIF Channelview Cogeneration LLC,55187.0,Channelview Cogeneration Plant,TX,Harris,ERCO,IPP CHP,GT1,192.1,161.7,182.1,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,6.0,2002.0, , ,(OP) Operating,,29.836952,-95.12174
56380,EIF Channelview Cogeneration LLC,55187.0,Channelview Cogeneration Plant,TX,Harris,ERCO,IPP CHP,GT2,192.1,155.4,178.1,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,6.0,2002.0, , ,(OP) Operating,,29.836952,-95.12174
56380,EIF Channelview Cogeneration LLC,55187.0,Channelview Cogeneration Plant,TX,Harris,ERCO,IPP CHP,GT3,192.1,155.9,180.1,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,6.0,2002.0, , ,(OP) Operating,,29.836952,-95.12174
56380,EIF Channelview Cogeneration LLC,55187.0,Channelview Cogeneration Plant,TX,Harris,ERCO,IPP CHP,GT4,192.1,156.8,191.2,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,8.0,2001.0, , ,(OP) Operating,,29.836952,-95.12174
56380,EIF Channelview Cogeneration LLC,55187.0,Channelview Cogeneration Plant,TX,Harris,ERCO,IPP CHP,ST1,149.9,131.2,130.7,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,6.0,2002.0, , ,(OP) Operating,,29.836952,-95.12174
4210,Cordova Energy Co LLC,55188.0,Cordova Energy,IL,Rock Island,PJM,IPP Non-CHP,PT11,210.0,165.0,205.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,6.0,2001.0, , ,(OP) Operating,,41.712216,-90.27968
4210,Cordova Energy Co LLC,55188.0,Cordova Energy,IL,Rock Island,PJM,IPP Non-CHP,PT21,210.0,165.0,205.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,6.0,2001.0, , ,(OP) Operating,,41.712216,-90.27968
4210,Cordova Energy Co LLC,55188.0,Cordova Energy,IL,Rock Island,PJM,IPP Non-CHP,PT31,191.2,191.2,191.2,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,6.0,2001.0, , ,(OP) Operating,,41.712216,-90.27968
14610,Orlando Utilities Comm,55192.0,Osceola Generating Station (FL),FL,Osceola,FPC,Electric Utility,CTG1,197.2,157.0,157.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2001.0, , ,(OP) Operating,,28.1289,-81.0978
14610,Orlando Utilities Comm,55192.0,Osceola Generating Station (FL),FL,Osceola,FPC,Electric Utility,CTG2,197.2,157.0,157.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2001.0, , ,(OP) Operating,,28.1289,-81.0978
14610,Orlando Utilities Comm,55192.0,Osceola Generating Station (FL),FL,Osceola,FPC,Electric Utility,CTG3,185.6,157.0,157.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2002.0, , ,(OP) Operating,,28.1289,-81.0978
55649,Ontelaunee Energy Center,55193.0,Ontelaunee Energy Center,PA,Berks,PJM,IPP Non-CHP,CTG1,250.0,186.3,200.3,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,5.0,2002.0, , ,(OP) Operating,,40.4219,-75.9356
55649,Ontelaunee Energy Center,55193.0,Ontelaunee Energy Center,PA,Berks,PJM,IPP Non-CHP,CTG2,250.0,184.8,201.8,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,5.0,2002.0, , ,(OP) Operating,,40.4219,-75.9356
55649,Ontelaunee Energy Center,55193.0,Ontelaunee Energy Center,PA,Berks,PJM,IPP Non-CHP,STG,228.0,174.8,188.7,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,5.0,2002.0, , ,(OP) Operating,,40.4219,-75.9356
61267,Springdale Energy LLC,55196.0,Springdale 1 & 2,PA,Allegheny,PJM,IPP Non-CHP,UNT1,43.8,48.5,49.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,1999.0, , ,(OP) Operating,,40.546667,-79.76833
61267,Springdale Energy LLC,55196.0,Springdale 1 & 2,PA,Allegheny,PJM,IPP Non-CHP,UNT2,43.8,48.3,49.2,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,1999.0, , ,(OP) Operating,,40.546667,-79.76833
18642,Tennessee Valley Authority,55197.0,Caledonia,MS,Lowndes,TVA,Electric Utility,CTG1,161.0,157.0,187.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,6.0,2003.0, , ,(OP) Operating,,33.6464,-88.2717
18642,Tennessee Valley Authority,55197.0,Caledonia,MS,Lowndes,TVA,Electric Utility,CTG2,161.0,157.0,187.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,6.0,2003.0, , ,(OP) Operating,,33.6464,-88.2717
18642,Tennessee Valley Authority,55197.0,Caledonia,MS,Lowndes,TVA,Electric Utility,CTG3,161.0,157.0,187.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,6.0,2003.0, , ,(OP) Operating,,33.6464,-88.2717
18642,Tennessee Valley Authority,55197.0,Caledonia,MS,Lowndes,TVA,Electric Utility,STG1,106.0,98.0,105.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,6.0,2003.0, , ,(OP) Operating,,33.6464,-88.2717
18642,Tennessee Valley Authority,55197.0,Caledonia,MS,Lowndes,TVA,Electric Utility,STG2,106.0,98.0,105.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,6.0,2003.0, , ,(OP) Operating,,33.6464,-88.2717
18642,Tennessee Valley Authority,55197.0,Caledonia,MS,Lowndes,TVA,Electric Utility,STG3,106.0,98.0,105.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,6.0,2003.0, , ,(OP) Operating,,33.6464,-88.2717
16124,Riverside Generating Co LLC,55198.0,Riverside Generating LLC,KY,Lawrence,PJM,IPP Non-CHP,GTG1,230.0,165.0,190.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,7.0,2001.0, , ,(OP) Operating,,38.191661,-82.60459
16124,Riverside Generating Co LLC,55198.0,Riverside Generating LLC,KY,Lawrence,PJM,IPP Non-CHP,GTG2,230.0,165.0,190.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,7.0,2001.0, , ,(OP) Operating,,38.191661,-82.60459
16124,Riverside Generating Co LLC,55198.0,Riverside Generating LLC,KY,Lawrence,PJM,IPP Non-CHP,GTG3,230.0,165.0,190.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,7.0,2001.0, , ,(OP) Operating,,38.191661,-82.60459
16124,Riverside Generating Co LLC,55198.0,Riverside Generating LLC,KY,Lawrence,PJM,IPP Non-CHP,GTG4,230.0,165.0,190.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2002.0, , ,(OP) Operating,,38.191661,-82.60459
16124,Riverside Generating Co LLC,55198.0,Riverside Generating LLC,KY,Lawrence,PJM,IPP Non-CHP,GTG5,230.0,165.0,190.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2002.0, , ,(OP) Operating,,38.191661,-82.60459
5259,"Elwood Energy, LLC",55199.0,Elwood Energy LLC,IL,Will,PJM,IPP Non-CHP,GT5,192.0,150.0,176.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,7.0,2001.0, , ,(OP) Operating,,41.4388,-88.1236
5259,"Elwood Energy, LLC",55199.0,Elwood Energy LLC,IL,Will,PJM,IPP Non-CHP,GT6,192.0,150.0,184.2,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,7.0,2001.0, , ,(OP) Operating,,41.4388,-88.1236
5259,"Elwood Energy, LLC",55199.0,Elwood Energy LLC,IL,Will,PJM,IPP Non-CHP,GT7,192.0,150.0,175.8,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,8.0,2001.0, , ,(OP) Operating,,41.4388,-88.1236
58517,"SWG Arapahoe, LLC",55200.0,Arapahoe Combustion Turbine Project,CO,Denver,PSCO,IPP Non-CHP,UN5,71.1,39.0,39.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,5.0,2000.0, , ,(OP) Operating,,39.6692,-105.0018
58517,"SWG Arapahoe, LLC",55200.0,Arapahoe Combustion Turbine Project,CO,Denver,PSCO,IPP Non-CHP,UN6,71.1,39.0,39.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,5.0,2000.0, , ,(OP) Operating,,39.6692,-105.0018
58517,"SWG Arapahoe, LLC",55200.0,Arapahoe Combustion Turbine Project,CO,Denver,PSCO,IPP Non-CHP,UN7,51.8,44.5,48.6,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,10.0,2002.0, , ,(OP) Operating,,39.6692,-105.0018
64670,Gibson City Energy Center LLC,55201.0,Gibson City Energy Center LLC,IL,Ford,MISO,IPP Non-CHP,1,135.0,116.0,120.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,40.4705,-88.3987
64670,Gibson City Energy Center LLC,55201.0,Gibson City Energy Center LLC,IL,Ford,MISO,IPP Non-CHP,2,135.0,116.0,120.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,7.0,2000.0, , ,(OP) Operating,,40.4705,-88.3987
19436,Union Electric Co - (MO),55202.0,Pinckneyville,IL,Perry,MISO,Electric Utility,1,45.0,44.0,46.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,38.1114,-89.3467
19436,Union Electric Co - (MO),55202.0,Pinckneyville,IL,Perry,MISO,Electric Utility,2,45.0,44.0,46.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,38.1114,-89.3467
19436,Union Electric Co - (MO),55202.0,Pinckneyville,IL,Perry,MISO,Electric Utility,3,45.0,44.0,46.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,38.1114,-89.3467
19436,Union Electric Co - (MO),55202.0,Pinckneyville,IL,Perry,MISO,Electric Utility,4,45.0,44.0,46.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,38.1114,-89.3467
19436,Union Electric Co - (MO),55202.0,Pinckneyville,IL,Perry,MISO,Electric Utility,5,50.0,35.0,44.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2001.0, , ,(OP) Operating,,38.1114,-89.3467
19436,Union Electric Co - (MO),55202.0,Pinckneyville,IL,Perry,MISO,Electric Utility,6,50.0,35.0,44.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2001.0, , ,(OP) Operating,,38.1114,-89.3467
19436,Union Electric Co - (MO),55202.0,Pinckneyville,IL,Perry,MISO,Electric Utility,7,50.0,35.0,44.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2001.0, , ,(OP) Operating,,38.1114,-89.3467
19436,Union Electric Co - (MO),55202.0,Pinckneyville,IL,Perry,MISO,Electric Utility,8,50.0,35.0,44.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,7.0,2001.0, , ,(OP) Operating,,38.1114,-89.3467
19436,Union Electric Co - (MO),55204.0,Kinmundy,IL,Marion,MISO,Electric Utility,1,135.0,104.0,125.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,4.0,2001.0, , ,(OP) Operating,,38.7619,-89.0128
19436,Union Electric Co - (MO),55204.0,Kinmundy,IL,Marion,MISO,Electric Utility,2,135.0,104.0,125.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,5.0,2001.0, , ,(OP) Operating,,38.7619,-89.0128
4383,Corpus Christi Cogeneration LLC,55206.0,Corpus Christi Energy Center,TX,Nueces,ERCO,IPP CHP,CT1,198.9,173.0,179.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,10.0,2002.0, , ,(OP) Operating,,27.8139,-97.4283
4383,Corpus Christi Cogeneration LLC,55206.0,Corpus Christi Energy Center,TX,Nueces,ERCO,IPP CHP,CT2,198.9,173.0,179.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,10.0,2002.0, , ,(OP) Operating,,27.8139,-97.4283
4383,Corpus Christi Cogeneration LLC,55206.0,Corpus Christi Energy Center,TX,Nueces,ERCO,IPP CHP,ST1,195.5,160.0,160.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,10.0,2002.0, , ,(OP) Operating,,27.8139,-97.4283
15466,Public Service Co of Colorado,55207.0,Valmont Combustion Turbine Project,CO,Boulder,PSCO,Electric Utility,UN7,71.1,36.0,39.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,5.0,2000.0, , ,(OP) Operating,,40.0205,-105.2009
15466,Public Service Co of Colorado,55207.0,Valmont Combustion Turbine Project,CO,Boulder,PSCO,Electric Utility,UN8,71.1,40.0,41.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,5.0,2001.0, , ,(OP) Operating,,40.0205,-105.2009
59496,ALLETE Clean Energy,55208.0,Lake Benton I,MN,Lincoln,MISO,IPP Non-CHP,EXIS,107.2,103.5,103.5,Onshore Wind Turbine,Wind,WND,WT,2.0,1998.0, , ,(OP) Operating,,44.2917,-96.375
15473,Public Service Co of NM,55210.0,Afton Generating Station,NM,Dona Ana,PNM,Electric Utility,0001,177.0,144.0,156.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,11.0,2002.0, , ,(OP) Operating,,32.114185,-106.8465
15473,Public Service Co of NM,55210.0,Afton Generating Station,NM,Dona Ana,PNM,Electric Utility,0002,110.0,94.6,103.4,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,10.0,2007.0, , ,(OP) Operating,,32.114185,-106.8465
641,Bellingham Power Generation LLC,55211.0,ANP Bellingham Energy Project,MA,Norfolk,ISNE,IPP Non-CHP,U1,289.0,258.1,286.9,Natural Gas Fired Combined Cycle,Natural gas,NG,CS,11.0,2002.0, , ,(OP) Operating,,42.110577,-71.45347
641,Bellingham Power Generation LLC,55211.0,ANP Bellingham Energy Project,MA,Norfolk,ISNE,IPP Non-CHP,U2,289.0,262.1,287.8,Natural Gas Fired Combined Cycle,Natural gas,NG,CS,12.0,2002.0, , ,(OP) Operating,,42.110577,-71.45347
656,ANP Blackstone Energy Company LLC,55212.0,ANP Blackstone Energy Project,MA,Worcester,ISNE,IPP Non-CHP,U1,289.0,239.8,276.9,Natural Gas Fired Combined Cycle,Natural gas,NG,CS,6.0,2001.0, , ,(OP) Operating,,42.059876,-71.51581
656,ANP Blackstone Energy Company LLC,55212.0,ANP Blackstone Energy Project,MA,Worcester,ISNE,IPP Non-CHP,U2,289.0,241.9,281.9,Natural Gas Fired Combined Cycle,Natural gas,NG,CS,7.0,2001.0, , ,(OP) Operating,,42.059876,-71.51581
60477,LaFrontera Holdings LLC,55215.0,Odessa-Ector Power Plant,TX,Ector,ERCO,IPP Non-CHP,CTG1,176.0,166.7,195.2,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,7.0,2001.0, , ,(OP) Operating,,31.8403,-102.3264
60477,LaFrontera Holdings LLC,55215.0,Odessa-Ector Power Plant,TX,Ector,ERCO,IPP Non-CHP,CTG2,176.0,158.2,189.1,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,7.0,2001.0, , ,(OP) Operating,,31.8403,-102.3264
60477,LaFrontera Holdings LLC,55215.0,Odessa-Ector Power Plant,TX,Ector,ERCO,IPP Non-CHP,CTG3,176.0,166.7,195.2,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,8.0,2001.0, , ,(OP) Operating,,31.8403,-102.3264
60477,LaFrontera Holdings LLC,55215.0,Odessa-Ector Power Plant,TX,Ector,ERCO,IPP Non-CHP,CTG4,176.0,158.2,189.1,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,8.0,2001.0, , ,(OP) Operating,,31.8403,-102.3264
60477,LaFrontera Holdings LLC,55215.0,Odessa-Ector Power Plant,TX,Ector,ERCO,IPP Non-CHP,STG1,224.4,206.0,217.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,7.0,2001.0, , ,(OP) Operating,,31.8403,-102.3264
60477,LaFrontera Holdings LLC,55215.0,Odessa-Ector Power Plant,TX,Ector,ERCO,IPP Non-CHP,STG2,224.4,206.0,217.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,8.0,2001.0, , ,(OP) Operating,,31.8403,-102.3264
54755,Morris Cogeneration LLC,55216.0,Morris Cogeneration LLC,IL,Grundy,PJM,IPP CHP,STG1,82.9,62.0,62.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,6.0,2000.0, , ,(OP) Operating,,41.411944,-88.33278
54755,Morris Cogeneration LLC,55216.0,Morris Cogeneration LLC,IL,Grundy,PJM,IPP CHP,UNT1,45.3,44.0,44.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,11.0,1998.0, , ,(OP) Operating,,41.411944,-88.33278
54755,Morris Cogeneration LLC,55216.0,Morris Cogeneration LLC,IL,Grundy,PJM,IPP CHP,UNT2,45.3,44.0,44.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,11.0,1998.0, , ,(OP) Operating,,41.411944,-88.33278
54755,Morris Cogeneration LLC,55216.0,Morris Cogeneration LLC,IL,Grundy,PJM,IPP CHP,UNT3,45.3,44.0,45.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,11.0,1998.0, , ,(OP) Operating,,41.411944,-88.33278
2843,Los Medanos Energy Center LLC,55217.0,Los Medanos Energy Center,CA,Contra Costa,CISO,IPP CHP,CTG1,198.9,170.0,177.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,8.0,2001.0, , ,(OP) Operating,,38.030071,-121.873
2843,Los Medanos Energy Center LLC,55217.0,Los Medanos Energy Center,CA,Contra Costa,CISO,IPP CHP,CTG2,198.9,170.0,177.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,8.0,2001.0, , ,(OP) Operating,,38.030071,-121.873
2843,Los Medanos Energy Center LLC,55217.0,Los Medanos Energy Center,CA,Contra Costa,CISO,IPP CHP,STG3,280.5,219.0,221.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,8.0,2001.0, , ,(OP) Operating,,38.030071,-121.873
12685,Entergy Mississippi LLC,55218.0,Hinds Energy Facility,MS,Hinds,MISO,Electric Utility,H01,176.6,,,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,5.0,2001.0, , ,(OP) Operating,,32.378969,-90.21991
12685,Entergy Mississippi LLC,55218.0,Hinds Energy Facility,MS,Hinds,MISO,Electric Utility,H02,176.6,,,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,5.0,2001.0, , ,(OP) Operating,,32.378969,-90.21991
12685,Entergy Mississippi LLC,55218.0,Hinds Energy Facility,MS,Hinds,MISO,Electric Utility,H03,198.1,457.7,523.4,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,5.0,2001.0, , ,(OP) Operating,,32.378969,-90.21991
12685,Entergy Mississippi LLC,55218.0,Hinds Energy Facility,MS,Hinds,MISO,Electric Utility,H04BS,49.1,27.2,33.4,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,1.0,2020.0, , ,(OP) Operating,,32.378969,-90.21991
12685,Entergy Mississippi LLC,55220.0,Attala,MS,Attala,MISO,Electric Utility,A01,176.6,,,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,3.0,2001.0, , ,(OP) Operating,,33.0147,-89.6753
12685,Entergy Mississippi LLC,55220.0,Attala,MS,Attala,MISO,Electric Utility,A02,176.6,,,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,3.0,2001.0, , ,(OP) Operating,,33.0147,-89.6753
12685,Entergy Mississippi LLC,55220.0,Attala,MS,Attala,MISO,Electric Utility,A03,198.1,458.7,513.8,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,3.0,2001.0, , ,(OP) Operating,,33.0147,-89.6753
807,Arkansas Electric Coop Corp,55221.0,Harry L. Oswald,AR,Pulaski,MISO,Electric Utility,G1,51.0,47.0,47.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,7.0,2002.0, , ,(OP) Operating,,34.5923,-92.2166
807,Arkansas Electric Coop Corp,55221.0,Harry L. Oswald,AR,Pulaski,MISO,Electric Utility,G2,51.0,47.0,47.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,7.0,2002.0, , ,(OP) Operating,,34.5923,-92.2166
807,Arkansas Electric Coop Corp,55221.0,Harry L. Oswald,AR,Pulaski,MISO,Electric Utility,G3,51.0,47.0,47.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,7.0,2002.0, , ,(OP) Operating,,34.5923,-92.2166
807,Arkansas Electric Coop Corp,55221.0,Harry L. Oswald,AR,Pulaski,MISO,Electric Utility,G4,51.0,47.0,47.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,7.0,2002.0, , ,(OP) Operating,,34.5923,-92.2166
807,Arkansas Electric Coop Corp,55221.0,Harry L. Oswald,AR,Pulaski,MISO,Electric Utility,G5,51.0,47.0,47.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,7.0,2002.0, , ,(OP) Operating,,34.5923,-92.2166
807,Arkansas Electric Coop Corp,55221.0,Harry L. Oswald,AR,Pulaski,MISO,Electric Utility,G6,51.0,47.0,47.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,7.0,2002.0, , ,(OP) Operating,,34.5923,-92.2166
807,Arkansas Electric Coop Corp,55221.0,Harry L. Oswald,AR,Pulaski,MISO,Electric Utility,G7,83.5,76.0,76.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,7.0,2002.0, , ,(OP) Operating,,34.5923,-92.2166
807,Arkansas Electric Coop Corp,55221.0,Harry L. Oswald,AR,Pulaski,MISO,Electric Utility,G8,105.0,95.0,95.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,7.0,2002.0, , ,(OP) Operating,,34.5923,-92.2166
807,Arkansas Electric Coop Corp,55221.0,Harry L. Oswald,AR,Pulaski,MISO,Electric Utility,G9,105.0,95.0,95.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,7.0,2002.0, , ,(OP) Operating,,34.5923,-92.2166
50094,Lincoln Generating Facility LLC,55222.0,Lincoln Generating Facility,IL,Will,PJM,IPP Non-CHP,CTG1,86.5,77.5,93.3,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,41.393315,-87.94361
