State,County,Operator,Facility,Square Feet,Latitude,Longitude,Type
VA,Fairfax County,,,130413.0,38.921124569062115,-77.42655352229487,building
VA,Fairfax County,,,132753.0,38.922691585310645,-77.42630675536711,building
TX,Bexar County,,Amazon,104910.0,29.450736237230853,-98.63871379534636,building
TX,Bexar County,,,64212.0,29.41845384304467,-98.78880785463375,building
CA,Santa Clara County,Csquare,Csquare SFO4,32249.0,37.37575523100505,-121.9562690917575,building
VA,Loudoun County,,,128835.0,39.00044576553985,-77.46077416515482,building
VA,Loudoun County,,,130571.0,38.99911304849632,-77.46086691545793,building
VA,Loudoun County,,Vantage VA2,187488.0,38.99795880942856,-77.43025351538097,building
CA,Santa Clara County,DataBank,DataBank Santa Clara SFO1,26781.0,37.407298682006804,-121.96595642203532,building
OR,Linn County,Stayton Cooperative Telephone Company,PTC,2521.0,44.775218793371785,-122.61593123751062,building
IA,Polk County,,,263940.0,41.51586405000001,-93.72031240000003,building
IA,Polk County,,,248069.0,41.51686365522525,-93.7197672448696,building
MO,Caldwell County,,CenturyLink,1433.0,39.74404823647734,-93.99737601906618,building
AZ,Maricopa County,,,241211.0,33.353230149555465,-111.67808965615373,building
OR,Umatilla County,Amazon Web Services,Amazon Web Services,218723.0,45.8795325502289,-119.3416356310324,building
OR,Umatilla County,Amazon Web Services,Amazon Web Services,218708.0,45.88252485310848,-119.33969006466042,building
OH,Licking County,,,95190.0,40.05924763232163,-82.76269811423298,building
IA,Dallas County,Microsoft,Microsoft,250490.0,41.533916274329265,-93.86343863728756,building
IA,Dallas County,Microsoft,Microsoft,250494.0,41.53283772406099,-93.86346169220273,building
IA,Dallas County,Microsoft,Microsoft,250498.0,41.531814124059714,-93.86344214220281,building
NV,Clark County,Flexential,Flexential Las Vegas - Downtown,439.0,36.1686438,-115.14314454999997,building
VA,Fauquier County,,,59703.0,38.7372126321264,-77.82624892674158,building
VA,Fauquier County,,,107125.0,38.73822200639397,-77.82580619052013,building
TN,Shelby County,,xAI Colossus,776966.0,35.05996022751711,-90.15645222063539,building
VA,Loudoun County,CloudHQ,,460596.0,39.00235749161782,-77.47199252636051,building
OH,Cuyahoga County,T5 Data Centers,T5@Cleveland,244723.0,41.44246938927116,-81.80215430146107,building
NY,Rockland County,Databank,Databank LGA3,197452.0,41.0399432453292,-73.98965093245329,building
NJ,Hudson County,CoreSite,CoreSite NY3,39679.0,40.784903829282456,-74.0653572574962,building
OH,Licking County,Amazon Web Services,Amazon Web Services,213519.0,40.10242870064432,-82.75012924342145,building
OH,Licking County,Amazon Web Services,Amazon Web Services,125656.0,40.101978172596574,-82.75191229428151,building
OH,Licking County,Amazon Web Services,Amazon Web Services,213118.0,40.09421858216259,-82.73211149807186,building
OH,Licking County,Amazon Web Services,Amazon Web Services,72426.0,40.094378258346175,-82.72928126559654,building
OH,Licking County,Amazon Web Services,Amazon Web Services,211441.0,40.09550172851647,-82.73200435284555,building
OH,Franklin County,Google,Google NBY-5,287008.0,40.056520013086974,-82.77204857797406,building
OH,Licking County,Google,Google NBY-6,287583.0,40.05392734236425,-82.76761079190555,building
OH,Licking County,Meta,Meta,365548.0,40.061496291638825,-82.74054460981615,building
OH,Licking County,Meta,Meta,304109.0,40.0652394102438,-82.74114938907012,building
OH,Union County,Amazon Web Services,Amazon Web Services,210421.0,40.13579696169231,-83.2126444652519,building
OH,Union County,Amazon Web Services,Amazon Web Services,156855.0,40.12007223714105,-83.19930886572853,building
OH,Union County,Amazon Web Services,Amazon Web Services,211969.0,40.119301477129774,-83.20321747536741,building
OH,Union County,Amazon Web Services,Amazon Web Services,216190.0,40.11811209756735,-83.2025228346525,building
OH,Franklin County,Amazon Web Services,Amazon Web Services,214085.0,40.05017565682124,-83.17552394635884,building
OH,Franklin County,Amazon Web Services,Amazon Web Services,211155.0,40.05152798952911,-83.17571626802344,building
OH,Franklin County,Amazon Web Services,Amazon Web Services,212842.0,40.01641809042479,-83.12585830317668,building
OH,Franklin County,Amazon Web Services,Amazon Web Services,217920.0,40.02101729436473,-83.12602357611672,building
OR,Morrow County,Amazon Web Services,Amazon Web Services,214042.0,45.85173141702391,-119.61966295662023,building
OR,Morrow County,Amazon Web Services,Amazon Web Services,210337.0,45.85310038647486,-119.61968497986284,building
OR,Morrow County,Amazon Web Services,Amazon Web Services,210662.0,45.818706815517416,-119.63200543121529,building
OR,Morrow County,Amazon Web Services,Amazon Web Services,215555.0,45.81869631520472,-119.63626874111483,building
OR,Morrow County,Amazon Web Services,Amazon Web Services,209033.0,45.819956578040134,-119.63628696247444,building
OR,Umatilla County,Amazon Web Services,Amazon Web Services,211502.0,45.80963736512278,-119.2686151324205,building
OR,Umatilla County,Amazon Web Services,Amazon Web Services,212806.0,45.808273441247415,-119.26861305294734,building
OR,Umatilla County,Amazon Web Services,Amazon Web Services,215405.0,45.799021058242246,-119.36173272208137,building
OR,Umatilla County,Amazon Web Services,Amazon Web Services,13837.0,45.799686801299124,-119.35844453141172,building
OR,Umatilla County,Amazon Web Services,Amazon Web Services,13867.0,45.797739077942104,-119.35891962466793,building
WY,Laramie County,Microsoft,CYS41 Datacenter,46211.0,41.124393458220666,-104.89701277767362,building
WY,Laramie County,Microsoft,CYS42 Datacenter,60368.0,41.12538272402973,-104.90891013794219,building
TN,Shelby County,xAI,xAI Macrohard Colossus 2,961601.0,34.9979830642327,-90.03486737801943,building
OK,Muskogee County,,,112466.0,35.56813484886287,-95.51241664415711,building
VA,Loudoun County,True North Data Solutions,TikTok Data Center,169768.0,39.044246922118255,-77.5379975659551,building
MN,Anoka County,Encompass,Encompass Minneapolis Facility,74101.0,45.13219704638402,-93.0956218186164,building
KS,Johnson County,,,86525.0,38.939199687887914,-94.86018510226674,building
OH,Franklin County,Oppidan,,89315.0,40.052672876687,-83.12742344695509,building
WY,Campbell County,,,5975.0,44.18923686708122,-105.61048019498959,building
MT,Custer County,State of Montana,State of Montana Data Center,8493.0,46.40689745773379,-105.82064474457155,building
NV,Clark County,Switch,Switch Las Vegas 14,223997.0,36.065207553853504,-115.22204497940987,building
NE,Douglas County,Google,Google,290161.0,41.33914157910512,-96.08466908023382,building
NE,Douglas County,Google,Google,290130.0,41.34193879771176,-96.08771929836605,building
NE,Douglas County,Google,Google,290105.0,41.34516238446051,-96.0935333108341,building
OH,Licking County,Quality Technology Services,QTS NAL 2 DC1,163319.0,40.05568366535114,-82.75637526095188,building
OH,Licking County,Quality Technology Services,QTS NAL 2 DC2,147657.0,40.05311989750025,-82.75657722933973,building
OH,Licking County,Quality Technology Services,QTS NAL1 DC2,226711.0,40.0635621194762,-82.7581691756085,building
OH,Licking County,Quality Technology Services,QTS NAL1 DC1,225116.0,40.06510846741736,-82.75805608703746,building
IL,DuPage County,,,169253.0,41.79538429154328,-88.24692281315461,building
TX,Ellis County,Google,Google,288830.0,32.538994298659915,-96.79316889691005,building
TX,Ellis County,,Compass Data Center,248978.0,32.545517886799026,-96.80209872124621,building
TX,Ellis County,,Compass Data Center,248985.0,32.54420538769838,-96.80208059265534,building
TX,Ellis County,,Compass Data Center,248988.0,32.54291258769838,-96.80208539265537,building
TX,Ellis County,,Compass Data Center,248989.0,32.54160198679904,-96.80209902124622,building
TX,Ellis County,,Compass Data Center,247998.0,32.540290135785206,-96.80210588289489,building
TX,Ellis County,,Compass Data Center,251939.0,32.542674285546774,-96.7936104165744,building
TX,Ellis County,,Compass Data Center,251912.0,32.54399251129116,-96.79361084564489,building
TX,Ellis County,,Compass Data Center,251911.0,32.545296960616135,-96.79364757128856,building
TX,Ellis County,,Compass Data Center,251923.0,32.54396526099955,-96.78850693867456,building
TX,Ellis County,,Compass Data Center,251941.0,32.545296629011204,-96.78849058154405,building
VA,Fairfax County,,,113584.0,38.9231008280449,-77.42497941792881,building
VA,Fairfax County,,,131768.0,38.93647913966246,-77.42469053771991,building
OH,Licking County,Google,Google NBY-7,175532.0,40.05393985319277,-82.7644472449865,building
OH,Licking County,Vantage,Vantage Building 1,245446.0,40.102497533899864,-82.74695373495189,building
OH,Licking County,Vantage,Vantage Building 2,237734.0,40.1005314666298,-82.74711627359511,building
OH,Licking County,Vantage,Vantage Building 3,222450.0,40.09876528217886,-82.74724322673228,building
WA,Grant County,Microsoft,Microsoft,143441.0,47.23859240575821,-119.8874117599458,building
TX,Bexar County,,,154443.0,29.449680284456736,-98.71438661884999,building
TX,Bexar County,,,154441.0,29.45093083480222,-98.71389142378717,building
TX,Bexar County,,,154439.0,29.452230533687697,-98.71404701659385,building
MO,Clay County,,,307414.0,39.322636646445524,-94.59492397936084,building
VA,Loudoun County,,CloudHQ LC3,241208.0,39.01121179777752,-77.4604049189824,building
TX,Tarrant County,"Aligned Data Centers, LLC",Alinged Data Center,188257.0,32.5498227,-97.07485525,building
VA,Loudoun County,,,149008.0,39.055994158481255,-77.54733846559553,building
VA,Loudoun County,,,106352.0,39.057819052300445,-77.54673254951018,building
VA,Loudoun County,,,200733.0,39.08219103273742,-77.56511220738112,building
IL,DuPage County,NTT,NTT Chicago CH3,83897.0,41.98691359120973,-88.00800375608797,building
IL,DuPage County,NTT,NTT Chicago CH4,101346.0,41.989095135556774,-88.00476482576028,building
VA,Prince William County,Microsoft,Microsoft Data Center 2,247070.0,38.7999561121435,-77.58337970391797,building
OH,Franklin County,,,261665.0,40.0207608710309,-83.12417578330202,building
OH,Franklin County,,,130027.0,40.02120157772031,-83.12318764307285,building
MN,Dakota County,,,328419.0,44.734758940871814,-93.06186047500336,building
MN,Dakota County,,,273743.0,44.73450831501008,-93.06488082711284,building
IA,Polk County,,,263944.0,41.514853050000035,-93.72088560000002,building
IA,Polk County,,,263950.0,41.51388770000002,-93.72140960000007,building
TX,Ward County,IONIC Digital,IONIC Digital Cedarvale,2238928.0,31.513473600851476,-103.44862074010058,building
ID,Ada County,,,311564.0,43.46314907384865,-116.26822782680375,building
ID,Ada County,,,374271.0,43.46334885324661,-116.27208493806933,building
KY,Floyd County,,East Kentucky Network Datacenter,15594.0,37.600176715919176,-82.67876276760288,building
AZ,Maricopa County,,,652528.0,33.34718733629449,-111.63246251765781,building
AZ,Maricopa County,,,652573.0,33.346322520383055,-111.62891661261797,building
AZ,Maricopa County,,,337459.0,33.3471688194501,-111.62596778710646,building
TX,Angelina County,,,12987.0,31.194175661247847,-94.79677175629334,building
TX,Ellis County,Google,Google,282284.0,32.44011676872513,-97.06091511449794,building
VA,Loudoun County,,,139936.0,39.05526149791236,-77.54482173507743,building
VA,Loudoun County,,,116829.0,39.05412168757841,-77.54599489144323,building
VA,Loudoun County,,,303500.0,39.051020518856305,-77.534749099506,building
CA,Santa Clara County,,EdgeCore Silicon Valley,80443.0,37.383718265058285,-121.96538823666978,building
CA,Santa Clara County,Stack Infrastructure,STACK SVY02,136083.0,37.36193156253162,-121.95374429778916,building
TX,Bexar County,Amazon Web Services,Amazon AWS SAT - 12807 Donop,110391.0,29.293005175209135,-98.39162546806105,building
TX,Dallas County,Prime,Prime DFW01-01,49683.0,32.837814080086716,-96.87984573909945,building
OH,Franklin County,,,100131.0,40.11581597460404,-83.00154872705717,building
VA,Prince William County,Google,Google,289592.0,38.779293093702876,-77.58633954266627,building
VA,Prince William County,Quality Technology Services,QTS Manassas DC1,128120.0,38.75255127695993,-77.51252254419992,building
WA,Grant County,,,504350.0,47.24017868634915,-119.86320668609059,building
TN,Montgomery County,Google,SPC4A,169749.0,36.624055064012495,-87.25691732909583,building
GA,Fayette County,Quality Technology Services,QTS,227238.0,33.44836059823734,-84.52265191460046,building
GA,Fayette County,Quality Technology Services,QTS,340589.0,33.45093180175275,-84.52361886309548,building
UT,Utah County,,,378788.0,40.26585617582069,-112.01942032378622,building
UT,Utah County,,,310201.0,40.26987561078708,-112.01945256665039,building
NC,Caldwell County,Google,Google Data Center,3407194.0,35.89473777653521,-81.54651452859923,campus
GA,Fulton County,,Hewlett-Packard,1294301.0,34.08222606296951,-84.26744994588022,campus
OR,Wasco County,Google,Google Data Center The Dalles Oregon,1487396.0,45.632047995353076,-121.20130224448495,campus
VA,Culpeper County,Equinix,Equinix CU2,1299936.0,38.45493688621746,-77.97818712588322,campus
GA,Douglas County,Google,Google Datacenter - Douglas County,2608502.0,33.750590251568525,-84.58522347659924,campus
GA,Fulton County,Ascent,Ascent - Atlanta Data Center,595317.0,34.05713671011005,-84.27302456721971,campus
VA,Mecklenburg County,Microsoft,Microsoft Boydton Data Center,11273954.0,36.685373746182414,-78.37655347287732,campus
VA,Henrico County,,Bank of America Data Center,2209960.0,37.495808632070116,-77.23828611324284,campus
OR,Wasco County,Google,Google Taylor Lake Data Center,1100932.0,45.638528924296914,-121.202403985479,campus
VA,Henrico County,Quality Technology Services,QTS Richmond Data Center,3801096.0,37.489000686077496,-77.24588646393086,campus
TX,Collin County,,DataBank Plano Data Center,375691.0,33.08756901859526,-96.81513069209801,campus
TX,Harris County,Skybox,Skybox Houston One,344540.0,29.802868419094107,-95.75545033081622,campus
NC,Cleveland County,,T5 Charlotte Campus,379990.0,35.25044990235114,-81.3950094320167,campus
OH,Franklin County,,STACK New Albany,563283.0,40.10635370025088,-82.80074775846535,campus
TN,Williamson County,,TierPoint,285740.0,35.924509677715555,-86.85568727430623,campus
TN,Williamson County,,,1834566.0,36.023218523487586,-86.79153217648155,campus
AL,Jefferson County,,Sungard Systems International,665569.0,33.404715620777765,-86.91145718784692,campus
VA,Frederick County,,Middletown Data Center,273198.0,39.01764444530546,-78.2909595094996,campus
VA,Harrisonburg city,,DBT Data - Harrisonburg Center,505755.0,38.46254477079144,-78.85679696643979,campus
NC,Union County,,,608141.0,35.179383200252616,-80.57017464542217,campus
WA,Thurston County,,Wave Broadband Tahoma Terra Facility,9139.0,46.94142447076906,-122.62504386289447,campus
IL,Cook County,,Microsoft Data Center - Hoffman Estates,2105271.0,42.07695199747091,-88.1338907662506,campus
KY,Hopkins County,,Dynamics Mining,442423.0,37.36299090152506,-87.5471213045226,campus
OH,Licking County,,Amazon New Albany: Jug and Beach Road,1524640.0,40.09907370356526,-82.75147401619341,campus
WY,Laramie County,MineOne,MineOne Wyoming Data Center,306030.0,41.125124439650214,-104.89498383887897,campus
TX,Hood County,Marathon Digital Holdings,MARA Data Center,1768886.0,32.34174517085673,-97.73122803047579,campus
SC,Aiken County,Meta,Meta Aiken Data Center,3608146.0,33.64227309895733,-81.84262691323264,campus
NV,Clark County,,Switch Las Vegas 12,484037.0,36.058130284991954,-115.21038851217781,campus
OH,Butler County,CyrusOne,CyrusOne Cincinnati-Hamilton CIN4,1543625.0,39.38523874090253,-84.56613129564519,campus
OH,Wood County,,Meta Bowling Green Data Center,21498189.0,41.465298334100325,-83.63835536201482,campus
ND,Dickey County,Applied Digital,Applied Digital / Ellendale Data Center,2706037.0,46.01354945716436,-98.57244089508006,campus
TX,Milam County,,Riot Rockdale,4357993.0,30.573314528927092,-97.08018500601314,campus
TX,Navarro County,,Riot Corsiana,11717820.0,31.96985918799176,-96.51328918440045,campus
KY,McCracken County,,Riot Kentucky,223516.0,37.08923909867606,-88.70305756267774,campus
WI,Dodge County,Meta,Meta Beaver Dam Data Center,18261491.0,43.51037433154012,-88.8165224545697,campus
WY,Laramie County,Meta,Meta Cheyenne Data Center,11352010.0,41.07790345548927,-104.8254975706002,campus
TN,Henry County,,Newrays Two LLC Mining,85491.0,36.32703160000001,-88.32007315000001,campus
MS,Madison County,,Amazon Canton Data Center,16581378.0,32.597993122334486,-90.09185227390665,campus
OR,Washington County,Quality Technology Services,QTS North HIL3 North Building,176342.0,45.57202756789792,-122.9184893000194,campus
OR,Washington County,Quality Technology Services,QTS North HIL3 South Building,215922.0,45.57007705864997,-122.91989791362839,campus
NV,Clark County,Lumen Technologies,CenturyLink,49212.0,36.14371621343318,-115.08338594607184,campus
AZ,Maricopa County,Iron Mountain,Iron Mountain AZP-2,463636.0,33.452140882709934,-111.97730491406357,campus
CA,San Diego County,,,13597.0,33.1536001,-117.23884634999999,campus
NJ,Somerset County,,,284322.0,40.5242144159655,-74.54801971539483,campus
NJ,Somerset County,,,259234.0,40.54333907888386,-74.53843497545729,campus
GA,Fulton County,,,174649.0,34.0609851881368,-84.27398204030496,campus
NE,Buffalo County,,Compute North,356125.0,40.725923473018604,-99.0383288220347,campus
AZ,Maricopa County,NTT,NTT PH1 Datacenter,3498780.0,33.353820995159516,-111.61234317803412,campus
AZ,Maricopa County,Iron Mountain,Iron Mountain AZP-1,1290579.0,33.4544875483157,-111.97645506709527,campus
